COM,REG,DEP,TNCC,NCC,NCCENR
60264,32,60,0,FROCOURT,Frocourt
60265,32,60,0,FROISSY,Froissy
60267,32,60,2,GALLET,Gallet
60268,32,60,0,GANNES,Gannes
60269,32,60,0,GAUDECHART,Gaudechart
60270,32,60,0,GENVRY,Genvry
60271,32,60,0,GERBEROY,Gerberoy
60272,32,60,0,GILOCOURT,Gilocourt
60273,32,60,0,GIRAUMONT,Giraumont
60274,32,60,0,GLAIGNES,Glaignes
60275,32,60,0,GLATIGNY,Glatigny
60276,32,60,0,GODENVILLERS,Godenvillers
60277,32,60,0,GOINCOURT,Goincourt
60278,32,60,0,GOLANCOURT,Golancourt
60279,32,60,0,GONDREVILLE,Gondreville
60280,32,60,0,GOURCHELLES,Gourchelles
60281,32,60,0,GOURNAY SUR ARONDE,Gournay-sur-Aronde
60282,32,60,0,GOUVIEUX,Gouvieux
60283,32,60,0,GOUY LES GROSEILLERS,Gouy-les-Groseillers
60284,32,60,0,GRANDFRESNOY,Grandfresnoy
60285,32,60,0,GRANDVILLERS AUX BOIS,Grandvillers-aux-Bois
60286,32,60,0,GRANDVILLIERS,Grandvilliers
60287,32,60,0,GRANDRU,Grandrû
60288,32,60,0,GREMEVILLERS,Grémévillers
60289,32,60,0,GREZ,Grez
60290,32,60,0,GUIGNECOURT,Guignecourt
60291,32,60,0,GUISCARD,Guiscard
60292,32,60,0,GURY,Gury
60293,32,60,0,HADANCOURT LE HAUT CLOCHER,Hadancourt-le-Haut-Clocher
60294,32,60,1,HAINVILLERS,Hainvillers
60295,32,60,0,HALLOY,Halloy
60296,32,60,1,HANNACHES,Hannaches
60297,32,60,2,HAMEL,Hamel
60298,32,60,0,HANVOILE,Hanvoile
60299,32,60,1,HARDIVILLERS,Hardivillers
60301,32,60,1,HAUCOURT,Haucourt
60302,32,60,0,HAUDIVILLERS,Haudivillers
60303,32,60,0,HAUTBOS,Hautbos
60304,32,60,0,HAUTE EPINE,Haute-Épine
60305,32,60,0,HAUTEFONTAINE,Hautefontaine
60306,32,60,1,HECOURT,Hécourt
60307,32,60,0,HEILLES,Heilles
60308,32,60,1,HEMEVILLERS,Hémévillers
60309,32,60,1,HENONVILLE,Hénonville
60310,32,60,1,HERCHIES,Herchies
60311,32,60,3,HERELLE,Hérelle
60312,32,60,1,HERICOURT SUR THERAIN,Héricourt-sur-Thérain
60313,32,60,0,HERMES,Hermes
60314,32,60,1,HETOMESNIL,Hétomesnil
60315,32,60,0,HODENC EN BRAY,Hodenc-en-Bray
60316,32,60,0,HODENC L EVEQUE,Hodenc-l'Évêque
60317,32,60,0,HONDAINVILLE,Hondainville
60318,32,60,1,HOUDANCOURT,Houdancourt
60319,32,60,3,HOUSSOYE,Houssoye
60320,32,60,1,IVORS,Ivors
60321,32,60,1,IVRY LE TEMPLE,Ivry-le-Temple
60322,32,60,0,JAMERICOURT,Jaméricourt
60323,32,60,0,JANVILLE,Janville
60324,32,60,0,JAULZY,Jaulzy
60325,32,60,0,JAUX,Jaux
60326,32,60,0,JONQUIERES,Jonquières
60327,32,60,0,JOUY SOUS THELLE,Jouy-sous-Thelle
60328,32,60,0,JUVIGNIES,Juvignies
60329,32,60,0,LABERLIERE,Laberlière
60330,32,60,0,LABOISSIERE EN THELLE,Laboissière-en-Thelle
60331,32,60,0,LABOSSE,Labosse
60332,32,60,0,LABRUYERE,Labruyère
60333,32,60,0,LACHAPELLE AUX POTS,Lachapelle-aux-Pots
60334,32,60,0,LACHAPELLE SAINT PIERRE,Lachapelle-Saint-Pierre
60335,32,60,0,LACHAPELLE SOUS GERBEROY,Lachapelle-sous-Gerberoy
60336,32,60,0,LACHAUSSEE DU BOIS D ECU,Lachaussée-du-Bois-d'Écu
60337,32,60,0,LACHELLE,Lachelle
60338,32,60,0,LACROIX SAINT OUEN,Lacroix-Saint-Ouen
60339,32,60,0,LAFRAYE,Lafraye
60340,32,60,0,LAGNY,Lagny
60341,32,60,0,LAGNY LE SEC,Lagny-le-Sec
60342,32,60,0,LAIGNEVILLE,Laigneville
60343,32,60,0,LALANDE EN SON,Lalande-en-Son
60344,32,60,0,LALANDELLE,Lalandelle
60345,32,60,0,LAMECOURT,Lamécourt
60346,32,60,0,LAMORLAYE,Lamorlaye
60347,32,60,0,LANNOY CUILLERE,Lannoy-Cuillère
60348,32,60,0,LARBROYE,Larbroye
60350,32,60,0,LASSIGNY,Lassigny
60351,32,60,0,LATAULE,Lataule
60352,32,60,0,LATTAINVILLE,Lattainville
60353,32,60,0,LAVACQUERIE,Lavacquerie
60354,32,60,0,LAVERRIERE,Laverrière
60355,32,60,0,LAVERSINES,Laversines
60356,32,60,0,LAVILLETERTRE,Lavilletertre
60357,32,60,0,LEGLANTIERS,Léglantiers
60358,32,60,0,LEVIGNEN,Lévignen
60359,32,60,0,LHERAULE,Lhéraule
60360,32,60,0,LIANCOURT,Liancourt
60361,32,60,0,LIANCOURT SAINT PIERRE,Liancourt-Saint-Pierre
60362,32,60,0,LIBERMONT,Libermont
60363,32,60,0,LIERVILLE,Lierville
60364,32,60,0,LIEUVILLERS,Lieuvillers
60365,32,60,0,LIHUS,Lihus
60366,32,60,0,LITZ,Litz
60367,32,60,0,LOCONVILLE,Loconville
60368,32,60,0,LONGUEIL ANNEL,Longueil-Annel
60369,32,60,0,LONGUEIL SAINTE MARIE,Longueil-Sainte-Marie
60370,32,60,0,LORMAISON,Lormaison
60371,32,60,0,LOUEUSE,Loueuse
60372,32,60,0,LUCHY,Luchy
60373,32,60,0,MACHEMONT,Machemont
60374,32,60,0,MAIGNELAY MONTIGNY,Maignelay-Montigny
60375,32,60,0,MAIMBEVILLE,Maimbeville
60376,32,60,0,MAISONCELLE SAINT PIERRE,Maisoncelle-Saint-Pierre
60377,32,60,0,MAISONCELLE TUILERIE,Maisoncelle-Tuilerie
60378,32,60,0,MAREST SUR MATZ,Marest-sur-Matz
60379,32,60,0,MAREUIL LA MOTTE,Mareuil-la-Motte
60380,32,60,0,MAREUIL SUR OURCQ,Mareuil-sur-Ourcq
60381,32,60,0,MARGNY AUX CERISES,Margny-aux-Cerises
60382,32,60,0,MARGNY LES COMPIEGNE,Margny-lès-Compiègne
60383,32,60,0,MARGNY SUR MATZ,Margny-sur-Matz
60385,32,60,0,MAROLLES,Marolles
60386,32,60,0,MARQUEGLISE,Marquéglise
60387,32,60,0,MARSEILLE EN BEAUVAISIS,Marseille-en-Beauvaisis
60388,32,60,0,MARTINCOURT,Martincourt
60389,32,60,0,MAUCOURT,Maucourt
60390,32,60,0,MAULERS,Maulers
60391,32,60,0,MAYSEL,Maysel
60392,32,60,0,MELICOCQ,Mélicocq
60393,32,60,0,MELLO,Mello
60394,32,60,0,MENEVILLERS,Ménévillers
60395,32,60,0,MERU,Méru
60396,32,60,0,MERY LA BATAILLE,Méry-la-Bataille
60397,32,60,2,MESNIL CONTEVILLE,Mesnil-Conteville
60398,32,60,2,MESNIL EN THELLE,Mesnil-en-Thelle
60399,32,60,2,MESNIL SAINT FIRMIN,Mesnil-Saint-Firmin
60400,32,60,2,MESNIL SUR BULLES,Mesnil-sur-Bulles
60401,32,60,2,MESNIL THERIBUS,Mesnil-Théribus
60402,32,60,2,MEUX,Meux
60403,32,60,0,MILLY SUR THERAIN,Milly-sur-Thérain
60404,32,60,0,MOGNEVILLE,Mogneville
60405,32,60,0,MOLIENS,Moliens
60406,32,60,0,MONCEAUX,Monceaux
60407,32,60,0,MONCEAUX L ABBAYE,Monceaux-l'Abbaye
60408,32,60,0,MONCHY HUMIERES,Monchy-Humières
60409,32,60,0,MONCHY SAINT ELOI,Monchy-Saint-Éloi
60410,32,60,0,MONDESCOURT,Mondescourt
60411,32,60,0,MONNEVILLE,Monneville
60412,32,60,0,MONTAGNY EN VEXIN,Montagny-en-Vexin
60413,32,60,0,MONTAGNY SAINTE FELICITE,Montagny-Sainte-Félicité
60414,32,60,0,MONTATAIRE,Montataire
60415,32,60,0,MONTEPILLOY,Montépilloy
60416,32,60,0,MONTGERAIN,Montgérain
60418,32,60,0,MONTIERS,Montiers
60420,32,60,0,MONTJAVOULT,Montjavoult
60421,32,60,0,MONT L EVEQUE,Mont-l'Évêque
60422,32,60,0,MONTLOGNON,Montlognon
60423,32,60,0,MONTMACQ,Montmacq
60424,32,60,0,MONTMARTIN,Montmartin
60425,32,60,0,MONTREUIL SUR BRECHE,Montreuil-sur-Brêche
60426,32,60,0,MONTREUIL SUR THERAIN,Montreuil-sur-Thérain
60427,32,60,0,MONTS,Monts
60428,32,60,2,MONT SAINT ADRIEN,Mont-Saint-Adrien
60429,32,60,0,MORANGLES,Morangles
60430,32,60,0,MORIENVAL,Morienval
60431,32,60,0,MORLINCOURT,Morlincourt
60432,32,60,0,MORTEFONTAINE,Mortefontaine
60433,32,60,0,MORTEFONTAINE EN THELLE,Mortefontaine-en-Thelle
60434,32,60,0,MORTEMER,Mortemer
60435,32,60,0,MORVILLERS,Morvillers
60436,32,60,0,MORY MONTCRUX,Mory-Montcrux
60437,32,60,0,MOUCHY LE CHATEL,Mouchy-le-Châtel
60438,32,60,0,MOULIN SOUS TOUVENT,Moulin-sous-Touvent
60439,32,60,0,MOUY,Mouy
60440,32,60,0,MOYENNEVILLE,Moyenneville
60441,32,60,0,MOYVILLERS,Moyvillers
60442,32,60,0,MUIDORGE,Muidorge
60443,32,60,0,MUIRANCOURT,Muirancourt
60444,32,60,0,MUREAUMONT,Mureaumont
60445,32,60,0,NAMPCEL,Nampcel
60446,32,60,0,NANTEUIL LE HAUDOUIN,Nanteuil-le-Haudouin
60447,32,60,0,NERY,Néry
60448,32,60,0,NEUFCHELLES,Neufchelles
60449,32,60,0,NEUFVY SUR ARONDE,Neufvy-sur-Aronde
60450,32,60,0,NEUILLY EN THELLE,Neuilly-en-Thelle
60451,32,60,0,NEUILLY SOUS CLERMONT,Neuilly-sous-Clermont
60452,32,60,0,NEUVILLE BOSC,Neuville-Bosc
60454,32,60,3,NEUVILLE EN HEZ,Neuville-en-Hez
60456,32,60,3,NEUVILLE ROY,Neuville-Roy
60457,32,60,3,NEUVILLE SAINT PIERRE,Neuville-Saint-Pierre
60458,32,60,3,NEUVILLE SUR OUDEUIL,Neuville-sur-Oudeuil
60459,32,60,3,NEUVILLE SUR RESSONS,Neuville-sur-Ressons
60460,32,60,3,NEUVILLE VAULT,Neuville-Vault
60461,32,60,0,NIVILLERS,Nivillers
60462,32,60,0,NOAILLES,Noailles
60463,32,60,0,NOGENT SUR OISE,Nogent-sur-Oise
60464,32,60,0,NOINTEL,Nointel
60465,32,60,0,NOIREMONT,Noirémont
60466,32,60,0,NOROY,Noroy
60468,32,60,0,NOURARD LE FRANC,Nourard-le-Franc
60469,32,60,0,NOVILLERS,Novillers
60470,32,60,0,NOYERS SAINT MARTIN,Noyers-Saint-Martin
60471,32,60,0,NOYON,Noyon
60472,32,60,1,OFFOY,Offoy
60473,32,60,1,OGNES,Ognes
60474,32,60,1,OGNOLLES,Ognolles
60476,32,60,1,OMECOURT,Omécourt
60477,32,60,1,ONS EN BRAY,Ons-en-Bray
60478,32,60,1,ORMOY LE DAVIEN,Ormoy-le-Davien
60479,32,60,1,ORMOY VILLERS,Ormoy-Villers
60480,32,60,1,OROER,Oroër
60481,32,60,1,ORROUY,Orrouy
60482,32,60,1,ORRY LA VILLE,Orry-la-Ville
60483,32,60,1,ORVILLERS SOREL,Orvillers-Sorel
60484,32,60,1,OUDEUIL,Oudeuil
60485,32,60,1,OURSEL MAISON,Oursel-Maison
60486,32,60,0,PAILLART,Paillart
60487,32,60,0,PARNES,Parnes
60488,32,60,0,PASSEL,Passel
60489,32,60,0,PEROY LES GOMBRIES,Péroy-les-Gombries
60490,32,60,0,PIERREFITTE EN BEAUVAISIS,Pierrefitte-en-Beauvaisis
60491,32,60,0,PIERREFONDS,Pierrefonds
60492,32,60,0,PIMPREZ,Pimprez
60493,32,60,0,PISSELEU,Pisseleu
60494,32,60,0,PLAILLY,Plailly
60495,32,60,0,PLAINVAL,Plainval
60496,32,60,0,PLAINVILLE,Plainville
60497,32,60,2,PLESSIER SUR BULLES,Plessier-sur-Bulles
60498,32,60,2,PLESSIER SUR SAINT JUST,Plessier-sur-Saint-Just
60499,32,60,0,PLESSIS DE ROYE,Plessis-de-Roye
60500,32,60,2,PLESSIS BELLEVILLE,Plessis-Belleville
60501,32,60,2,PLESSIS BRION,Plessis-Brion
60502,32,60,2,PLESSIS PATTE D OIE,Plessis-Patte-d'Oie
60503,32,60,2,PLOYRON,Ployron
60504,32,60,0,PONCHON,Ponchon
60505,32,60,0,PONTARME,Pontarmé
60506,32,60,0,PONT L EVEQUE,Pont-l'Évêque
60507,32,60,0,PONTOISE LES NOYON,Pontoise-lès-Noyon
60508,32,60,0,PONTPOINT,Pontpoint
60509,32,60,0,PONT SAINTE MAXENCE,Pont-Sainte-Maxence
60510,32,60,0,PORCHEUX,Porcheux
60511,32,60,0,PORQUERICOURT,Porquéricourt
60512,32,60,0,POUILLY,Pouilly
60513,32,60,0,PRECY SUR OISE,Précy-sur-Oise
60514,32,60,0,PREVILLERS,Prévillers
60515,32,60,0,PRONLEROY,Pronleroy
60516,32,60,0,PUISEUX EN BRAY,Puiseux-en-Bray
60517,32,60,0,PUISEUX LE HAUBERGER,Puiseux-le-Hauberger
60518,32,60,0,PUITS LA VALLEE,Puits-la-Vallée
60519,32,60,0,QUESMY,Quesmy
60520,32,60,2,QUESNEL AUBRY,Quesnel-Aubry
60521,32,60,0,QUINCAMPOIX FLEUZY,Quincampoix-Fleuzy
60522,32,60,0,QUINQUEMPOIX,Quinquempoix
60523,32,60,0,RAINVILLERS,Rainvillers
60524,32,60,0,RANTIGNY,Rantigny
60525,32,60,0,RARAY,Raray
60526,32,60,0,RAVENEL,Ravenel
60527,32,60,0,REEZ FOSSE MARTIN,Réez-Fosse-Martin
60528,32,60,0,REILLY,Reilly
60529,32,60,0,REMECOURT,Rémécourt
60530,32,60,0,REMERANGLES,Rémérangles
60531,32,60,0,REMY,Remy
60533,32,60,0,RESSONS SUR MATZ,Ressons-sur-Matz
60534,32,60,0,RETHONDES,Rethondes
60535,32,60,0,REUIL SUR BRECHE,Reuil-sur-Brêche
60536,32,60,0,RHUIS,Rhuis
60537,32,60,0,RIBECOURT DRESLINCOURT,Ribécourt-Dreslincourt
60538,32,60,0,RICQUEBOURG,Ricquebourg
60539,32,60,0,RIEUX,Rieux
60540,32,60,0,RIVECOURT,Rivecourt
60541,32,60,0,ROBERVAL,Roberval
60542,32,60,0,ROCHY CONDE,Rochy-Condé
60543,32,60,0,ROCQUEMONT,Rocquemont
60544,32,60,0,ROCQUENCOURT,Rocquencourt
60545,32,60,0,ROMESCAMPS,Romescamps
60546,32,60,0,ROSIERES,Rosières
60547,32,60,0,ROSOY,Rosoy
60548,32,60,0,ROSOY EN MULTIEN,Rosoy-en-Multien
60549,32,60,0,ROTANGY,Rotangy
60550,32,60,0,ROTHOIS,Rothois
60551,32,60,0,ROUSSELOY,Rousseloy
60552,32,60,0,ROUVILLE,Rouville
60553,32,60,0,ROUVILLERS,Rouvillers
60554,32,60,0,ROUVRES EN MULTIEN,Rouvres-en-Multien
60555,32,60,0,ROUVROY LES MERLES,Rouvroy-les-Merles
60556,32,60,0,ROYAUCOURT,Royaucourt
60557,32,60,0,ROY BOISSY,Roy-Boissy
60558,32,60,0,ROYE SUR MATZ,Roye-sur-Matz
60559,32,60,3,RUE SAINT PIERRE,Rue-Saint-Pierre
60560,32,60,0,RULLY,Rully
60561,32,60,0,RUSSY BEMONT,Russy-Bémont
60562,32,60,0,SACY LE GRAND,Sacy-le-Grand
60563,32,60,0,SACY LE PETIT,Sacy-le-Petit
60564,32,60,0,SAINS MORAINVILLERS,Sains-Morainvillers
60565,32,60,0,SAINT ANDRE FARIVILLERS,Saint-André-Farivillers
60566,32,60,0,SAINT ARNOULT,Saint-Arnoult
60567,32,60,0,SAINT AUBIN EN BRAY,Saint-Aubin-en-Bray
60568,32,60,0,SAINT AUBIN SOUS ERQUERY,Saint-Aubin-sous-Erquery
60569,32,60,0,SAINT CREPIN AUX BOIS,Saint-Crépin-aux-Bois
60570,32,60,0,SAINT CREPIN IBOUVILLERS,Saint-Crépin-Ibouvillers
60571,32,60,0,SAINT DENISCOURT,Saint-Deniscourt
60572,32,60,0,SAINT ETIENNE ROILAYE,Saint-Étienne-Roilaye
60573,32,60,0,SAINTE EUSOYE,Sainte-Eusoye
60574,32,60,0,SAINT FELIX,Saint-Félix
60575,32,60,0,SAINTE GENEVIEVE,Sainte-Geneviève
60576,32,60,0,SAINT GERMAIN LA POTERIE,Saint-Germain-la-Poterie
60577,32,60,0,SAINT GERMER DE FLY,Saint-Germer-de-Fly
60578,32,60,0,SAINTINES,Saintines
60579,32,60,0,SAINT JEAN AUX BOIS,Saint-Jean-aux-Bois
60581,32,60,0,SAINT JUST EN CHAUSSEE,Saint-Just-en-Chaussée
60582,32,60,0,SAINT LEGER AUX BOIS,Saint-Léger-aux-Bois
60583,32,60,0,SAINT LEGER EN BRAY,Saint-Léger-en-Bray
60584,32,60,0,SAINT LEU D ESSERENT,Saint-Leu-d'Esserent
60585,32,60,0,SAINT MARTIN AUX BOIS,Saint-Martin-aux-Bois
60586,32,60,0,SAINT MARTIN LE NOEUD,Saint-Martin-le-Nœud
60587,32,60,0,SAINT MARTIN LONGUEAU,Saint-Martin-Longueau
60588,32,60,0,SAINT MAUR,Saint-Maur
60589,32,60,0,SAINT MAXIMIN,Saint-Maximin
60590,32,60,0,SAINT OMER EN CHAUSSEE,Saint-Omer-en-Chaussée
60591,32,60,0,SAINT PAUL,Saint-Paul
60592,32,60,0,SAINT PIERRE ES CHAMPS,Saint-Pierre-es-Champs
60593,32,60,0,SAINT PIERRE LES BITRY,Saint-Pierre-lès-Bitry
60594,32,60,0,SAINT QUENTIN DES PRES,Saint-Quentin-des-Prés
60595,32,60,0,SAINT REMY EN L EAU,Saint-Remy-en-l'Eau
60596,32,60,0,SAINT SAMSON LA POTERIE,Saint-Samson-la-Poterie
60597,32,60,0,SAINT SAUVEUR,Saint-Sauveur
60598,32,60,0,SAINT SULPICE,Saint-Sulpice
60599,32,60,0,SAINT THIBAULT,Saint-Thibault
60600,32,60,0,SAINT VAAST DE LONGMONT,Saint-Vaast-de-Longmont
60601,32,60,0,SAINT VAAST LES MELLO,Saint-Vaast-lès-Mello
60602,32,60,0,SAINT VALERY,Saint-Valery
60603,32,60,0,SALENCY,Salency
60604,32,60,0,SARCUS,Sarcus
60605,32,60,0,SARNOIS,Sarnois
60608,32,60,2,SAULCHOY,Saulchoy
60609,32,60,0,SAVIGNIES,Savignies
60610,32,60,0,SEMPIGNY,Sempigny
60611,32,60,0,SENANTES,Senantes
60612,32,60,0,SENLIS,Senlis
60613,32,60,0,SENOTS,Senots
60614,32,60,0,SERANS,Serans
60615,32,60,0,SEREVILLERS,Sérévillers
60616,32,60,0,SERIFONTAINE,Sérifontaine
60617,32,60,0,SERMAIZE,Sermaize
60618,32,60,0,SERY MAGNEVAL,Séry-Magneval
60619,32,60,0,SILLY LE LONG,Silly-le-Long
60620,32,60,0,SILLY TILLARD,Silly-Tillard
60621,32,60,0,SOLENTE,Solente
60622,32,60,0,SOMMEREUX,Sommereux
60623,32,60,0,SONGEONS,Songeons
60624,32,60,0,SULLY,Sully
60625,32,60,0,SUZOY,Suzoy
60626,32,60,0,TALMONTIERS,Talmontiers
60627,32,60,0,TARTIGNY,Tartigny
60628,32,60,0,THERDONNE,Therdonne
60629,32,60,0,THERINES,Thérines
60630,32,60,0,THIBIVILLERS,Thibivillers
60631,32,60,0,THIERS SUR THEVE,Thiers-sur-Thève
60632,32,60,0,THIESCOURT,Thiescourt
60633,32,60,0,THIEULOY SAINT ANTOINE,Thieuloy-Saint-Antoine
60634,32,60,0,THIEUX,Thieux
60635,32,60,0,THIVERNY,Thiverny
60636,32,60,0,THOUROTTE,Thourotte
60637,32,60,0,THURY EN VALOIS,Thury-en-Valois
60638,32,60,0,THURY SOUS CLERMONT,Thury-sous-Clermont
60639,32,60,0,TILLE,Tillé
60640,32,60,0,TOURLY,Tourly
60641,32,60,0,TRACY LE MONT,Tracy-le-Mont
60642,32,60,0,TRACY LE VAL,Tracy-le-Val
60643,32,60,0,TRICOT,Tricot
60644,32,60,0,TRIE CHATEAU,Trie-Château
60645,32,60,0,TRIE LA VILLE,Trie-la-Ville
60646,32,60,0,TROISSEREUX,Troissereux
60647,32,60,0,TROSLY BREUIL,Trosly-Breuil
60648,32,60,0,TROUSSENCOURT,Troussencourt
60650,32,60,0,TRUMILLY,Trumilly
60651,32,60,1,ULLY SAINT GEORGES,Ully-Saint-Georges
60652,32,60,0,VALDAMPIERRE,Valdampierre
60653,32,60,0,VALESCOURT,Valescourt
60654,32,60,0,VANDELICOURT,Vandélicourt
60655,32,60,0,VARESNES,Varesnes
60656,32,60,0,VARINFROY,Varinfroy
60657,32,60,0,VAUCHELLES,Vauchelles
60658,32,60,0,VAUCIENNES,Vauciennes
60659,32,60,0,VAUDANCOURT,Vaudancourt
60660,32,60,2,VAUMAIN,Vaumain
60661,32,60,0,VAUMOISE,Vaumoise
60662,32,60,2,VAUROUX,Vauroux
60663,32,60,0,VELENNES,Velennes
60664,32,60,0,VENDEUIL CAPLY,Vendeuil-Caply
60665,32,60,0,VENETTE,Venette
60666,32,60,0,VER SUR LAUNETTE,Ver-sur-Launette
60667,32,60,0,VERBERIE,Verberie
60668,32,60,0,VERDEREL LES SAUQUEUSE,Verderel-lès-Sauqueuse
60669,32,60,0,VERDERONNE,Verderonne
60670,32,60,0,VERNEUIL EN HALATTE,Verneuil-en-Halatte
60671,32,60,0,VERSIGNY,Versigny
60672,32,60,0,VEZ,Vez
60673,32,60,0,VIEFVILLERS,Viefvillers
60674,32,60,0,VIEUX MOULIN,Vieux-Moulin
60675,32,60,0,VIGNEMONT,Vignemont
60676,32,60,0,VILLE,Ville
60677,32,60,0,VILLEMBRAY,Villembray
60678,32,60,0,VILLENEUVE LES SABLONS,Villeneuve-les-Sablons
60679,32,60,3,VILLENEUVE SOUS THURY,Villeneuve-sous-Thury
60680,32,60,0,VILLENEUVE SUR VERBERIE,Villeneuve-sur-Verberie
60681,32,60,0,VILLERS SAINT BARTHELEMY,Villers-Saint-Barthélemy
60682,32,60,0,VILLERS SAINT FRAMBOURG OGNON,Villers-Saint-Frambourg-Ognon
60683,32,60,0,VILLERS SAINT GENEST,Villers-Saint-Genest
60684,32,60,0,VILLERS SAINT PAUL,Villers-Saint-Paul
60685,32,60,0,VILLERS SAINT SEPULCRE,Villers-Saint-Sépulcre
60686,32,60,0,VILLERS SOUS SAINT LEU,Villers-sous-Saint-Leu
60687,32,60,0,VILLERS SUR AUCHY,Villers-sur-Auchy
60688,32,60,0,VILLERS SUR BONNIERES,Villers-sur-Bonnières
60689,32,60,0,VILLERS SUR COUDUN,Villers-sur-Coudun
60691,32,60,0,VILLERS VERMONT,Villers-Vermont
60692,32,60,0,VILLERS VICOMTE,Villers-Vicomte
60693,32,60,0,VILLESELVE,Villeselve
60695,32,60,0,VINEUIL SAINT FIRMIN,Vineuil-Saint-Firmin
60697,32,60,0,VROCOURT,Vrocourt
60698,32,60,0,WACQUEMOULIN,Wacquemoulin
60699,32,60,0,WAMBEZ,Wambez
60700,32,60,0,WARLUIS,Warluis
60701,32,60,0,WAVIGNIES,Wavignies
60702,32,60,0,WELLES PERENNES,Welles-Pérennes
60703,32,60,6,MARAIS,Marais
61001,28,61,1,ALENCON,Alençon
61002,28,61,1,ALMENECHES,Almenêches
61005,28,61,1,APPENAI SOUS BELLEME,Appenai-sous-Bellême
61006,28,61,1,ARGENTAN,Argentan
61007,28,61,1,ATHIS VAL DE ROUVRE,Athis-Val de Rouvre
61008,28,61,1,AUBE,Aube
61010,28,61,1,AUBRY LE PANTHOU,Aubry-le-Panthou
61011,28,61,1,AUBUSSON,Aubusson
61012,28,61,1,AUGUAISE,Auguaise
61013,28,61,1,AUNAY LES BOIS,Aunay-les-Bois
61014,28,61,1,AUNOU LE FAUCON,Aunou-le-Faucon
61015,28,61,1,AUNOU SUR ORNE,Aunou-sur-Orne
61017,28,61,4,AUTHIEUX DU PUITS,Authieux-du-Puits
61018,28,61,1,AVERNES SAINT GOURGON,Avernes-Saint-Gourgon
61020,28,61,1,AVOINE,Avoine
61021,28,61,1,AVRILLY,Avrilly
61023,28,61,0,BAILLEUL,Bailleul
61024,28,61,0,BANVOU,Banvou
61026,28,61,0,BARVILLE,Barville
61028,28,61,0,BAZOCHES AU HOULME,Bazoches-au-Houlme
61029,28,61,0,BAZOCHES SUR HOENE,Bazoches-sur-Hoëne
61030,28,61,3,BAZOQUE,Bazoque
61032,28,61,0,BEAUFAI,Beaufai
61034,28,61,0,BEAULIEU,Beaulieu
61035,28,61,0,BEAUVAIN,Beauvain
61036,28,61,0,BELFONDS,Belfonds
61037,28,61,0,BELLAVILLIERS,Bellavilliers
61038,28,61,0,BELLEME,Bellême
61039,28,61,3,BELLIERE,Bellière
61040,28,61,0,BELLOU EN HOULME,Bellou-en-Houlme
61041,28,61,0,BELLOU LE TRICHARD,Bellou-le-Trichard
61043,28,61,0,BERD HUIS,Berd'huis
61044,28,61,0,BERJOU,Berjou
61046,28,61,0,BIZOU,Bizou
61048,28,61,0,BOECE,Boëcé
61049,28,61,0,BOISSEI LA LANDE,Boissei-la-Lande
61050,28,61,0,COUR MAUGIS SUR HUISNE,Cour-Maugis sur Huisne
61051,28,61,0,BOITRON,Boitron
61052,28,61,0,BONNEFOI,Bonnefoi
61053,28,61,0,BONSMOULINS,Bonsmoulins
61054,28,61,2,BOSC RENOULT,Bosc-Renoult
61055,28,61,0,BOUCE,Boucé
61056,28,61,2,BOUILLON,Bouillon
61060,28,61,0,BRETHEL,Brethel
61061,28,61,0,BRETONCELLES,Bretoncelles
61062,28,61,0,BRIEUX,Brieux
61063,28,61,0,BRIOUZE,Briouze
61064,28,61,0,BRULLEMAIL,Brullemail
61066,28,61,0,BURE,Buré
61067,28,61,0,BURES,Bures
61068,28,61,0,BURSARD,Bursard
61069,28,61,0,CAHAN,Cahan
61070,28,61,0,CALIGNY,Caligny
61071,28,61,0,CAMEMBERT,Camembert
61072,28,61,0,CANAPVILLE,Canapville
61074,28,61,0,CARROUGES,Carrouges
61075,28,61,0,CEAUCE,Ceaucé
61076,28,61,2,CERCUEIL,Cercueil
61077,28,61,0,CERISE,Cerisé
61078,28,61,0,CERISY BELLE ETOILE,Cerisy-Belle-Étoile
61079,28,61,0,CETON,Ceton
61080,28,61,0,CHAHAINS,Chahains
61081,28,61,0,CHAILLOUE,Chailloué
61082,28,61,2,CHALANGE,Chalange
61084,28,61,0,CHAMPCERIE,Champcerie
61085,28,61,2,CHAMP DE LA PIERRE,Champ-de-la-Pierre
61086,28,61,4,CHAMPEAUX,Champeaux
61087,28,61,0,CHAMPEAUX SUR SARTHE,Champeaux-sur-Sarthe
61088,28,61,0,CHAMP HAUT,Champ-Haut
61089,28,61,0,CHAMPOSOULT,Champosoult
61091,28,61,0,CHAMPSECRET,Champsecret
61092,28,61,0,CHANDAI,Chandai
61093,28,61,0,CHANU,Chanu
61094,28,61,3,CHAPELLE AU MOINE,Chapelle-au-Moine
61095,28,61,3,CHAPELLE BICHE,Chapelle-Biche
61096,28,61,0,RIVES D ANDAINE,Rives d'Andaine
61097,28,61,3,CHAPELLE MONTLIGEON,Chapelle-Montligeon
61098,28,61,3,CHAPELLE PRES SEES,Chapelle-près-Sées
61099,28,61,3,CHAPELLE SOUEF,Chapelle-Souëf
61100,28,61,3,CHAPELLE VIEL,Chapelle-Viel
61101,28,61,2,CHATEAU D ALMENECHES,Château-d'Almenêches
